t,x_obs,y_obs,x_fit,y_fit,abs_err
11.943962641761175,63.616543,47.172565,103.22167918051895,47.30537693307329,39.73794811359224
11.979986657771848,72.93113,52.12703,103.18940407209294,47.32137840505642,35.06392566703652
12.016010673782521,81.7729,57.7632,103.15712896366693,47.33737987703955,31.810049086627373
12.052034689793196,71.50804,50.129574,103.12485385524093,47.35338134902268,34.39300650621825
12.088058705803869,93.61654,69.01099,103.09257874681492,47.369382821005814,31.117645925809114
12.124082721814542,90.27472,59.875393,103.06030363838892,47.385384292988945,25.27559234539997
12.160106737825217,84.668304,57.37953,103.02802852996291,47.40138576497207,28.337868764990837
12.19613075383589,65.262024,47.390335,102.9957534215369,47.4173872369552,37.76078165849211
12.232154769846563,101.74204,67.508316,102.9634783131109,47.43338870893833,21.296365604172557
12.268178785857238,99.37213,68.62584,102.93120320468489,47.44939018092146,24.735523023763427
12.304202801867913,73.00548,52.24997,102.89892809625889,47.46539165290459,34.678026443354284
12.340226817878586,92.74753,67.887184,102.86665298783288,47.481393124887724,30.524913862945162
12.376250833889259,74.56288,54.83807,102.83437787940689,47.49739459687085,35.612173282536034
12.412274849899934,108.43132,66.40654,102.80210277098088,47.51339606885398,24.522361160165147
12.448298865910607,76.15849,56.679646,102.76982766255487,47.52939754083711,35.76158612171776
12.48432288192128,73.49158,53.07614,102.73755255412887,47.54539901282024,34.77671354130863
12.520346897931955,108.5905,66.59001,102.70527744570286,47.56140048480337,24.91383206949378
12.556370913942628,93.21804,68.60042,102.67300233727686,47.5774019567865,30.47798038049035
12.5923949299533,90.96892,61.76042,102.64072722885085,47.59340342876963,25.838823800081222
12.628418945963976,88.533585,57.875877,102.60845212042484,47.609404900752764,24.34133921967208
12.66444296197465,106.84482,65.77513,102.57617701199884,47.62540637273589,22.418366615265278
12.700466977985323,75.996254,56.541702,102.54390190357283,47.64140784471902,35.44794205885382
12.736490993995996,108.8618,67.01758,102.51162679514682,47.65740931670215,25.710343888151023
12.772515010006671,94.893555,69.6239,102.47935168672082,47.67341078868528,29.536285898035537
12.808539026017344,109.11921,67.65021,102.44707657829483,47.68941226066841,26.63293116103676
12.844563042028017,62.290203,46.9384,102.41480146986882,47.705413732651536,40.891612202520356
12.880587058038692,108.11298,66.13849,102.38252636144281,47.72141520463467,24.147528433922517
12.916611074049365,68.867386,48.21734,102.35025125301681,47.7374166766178,33.962788576399014
12.952635090060038,92.12111,66.33725,102.3179761445908,47.75341814860093,28.78069799598987
12.988659106070713,68.91644,48.237976,102.2857010361648,47.76941962058406,33.837817415580744
13.024683122081388,96.1428,69.64946,102.25342592773879,47.78542109256719,27.97466483517161
13.060707138092061,81.79806,57.760162,102.22115081931278,47.80142256455032,30.381830254762455
13.096731154102734,90.74434,61.036118,102.18887571088678,47.81742403653345,24.66322967435333
13.132755170113409,71.67781,50.327328,102.15660060246077,47.83342550851658,32.9726930939442
13.168779186124082,85.39762,57.320107,102.12432549403476,47.84942698049971,26.197385513535053
13.204803202134755,95.05159,69.650406,102.09205038560876,47.86542845248284,28.82543793312592
13.24082721814543,89.69113,58.91278,102.05977527718275,47.88142992446597,23.39999535271678
13.276851234156105,86.577896,57.323666,102.02750016875675,47.8974313964491,24.875838772307652
13.312875250166776,108.88264,67.05848,101.99522506033074,47.91343286843223,26.032462071237028
13.348899266177451,90.68565,60.866447,101.96294995190475,47.929434340415355,24.214312611489397
13.384923282188126,97.15971,69.44433,101.93067484347874,47.945435812398486,26.269859031080244
13.420947298198799,66.14101,47.514088,101.89839973505273,47.96143728438162,36.204739019434356
13.456971314209472,108.9283,67.15332,101.86612462662673,47.97743875636475,26.23805661700851
13.492995330220147,65.798256,47.46324,101.83384951820072,47.99344022834788,36.56579374654861
13.52901934623082,78.87851,57.82636,101.80157440977472,48.00944170033101,32.7399827094437
13.565043362241493,60.722965,46.49486,101.76929930134871,48.02544317231414,42.576917473662846
13.601067378252168,89.374695,58.540127,101.7370241929227,48.04144464429727,22.861011548625427
13.637091394262843,64.84805,47.33703,101.7047490844967,48.057446116280396,37.577115200777094
13.673115410273514,62.297134,46.939888,101.67247397607069,48.07344758826353,40.508899564334214
13.709139426284189,72.50768,51.456062,101.64019886764468,48.08944906024666,32.49913180739804
13.745163442294864,75.22398,55.73528,101.60792375921868,48.10545053222979,34.013773226988896
13.781187458305537,92.5421,67.46969,101.57564865079269,48.12145200421292,28.381786646579762
13.81721147431621,91.76163,65.02105,101.54337354236668,48.13745347619604,26.665340066170643
13.853235490326885,69.87601,48.73332,101.51109843394067,48.153454948179174,32.214953485761505
13.889259506337558,90.026215,59.413406,101.47882332551467,48.169456420162305,22.69655790535237
13.92528352234823,91.29399,63.01921,101.44654821708866,48.185457892145436,24.986310324943233
13.961307538358906,67.267746,47.722847,101.41427310866266,48.20145936412857,34.62513947279122
13.99733155436958,66.251755,47.531487,101.38199800023665,48.2174608361117,35.816216836348346
14.033355570380253,88.24255,57.725243,101.34972289181064,48.23346230809483,22.59895358371582
14.069379586390927,62.820454,47.043148,101.31744778338464,48.24946378007796,39.7033095634626
14.105403602401601,62.73942,47.02825,101.28517267495863,48.26546525206109,39.78296792701972
14.141427618412274,68.796814,48.188347,101.25289756653262,48.281466724044215,32.54920329057684
14.177451634422948,92.12008,66.33395,101.22062245810662,48.297468196027346,27.137024262079272
14.213475650433622,64.82164,47.33366,101.18834734968061,48.31346966801048,37.346517017691085
14.249499666444295,59.841995,46.123955,101.1560722412546,48.32947113999361,43.519593381248214
14.28552368245497,77.25728,57.37197,101.1237971328286,48.34547261197674,32.893014520851864
14.321547698465643,79.44801,57.878082,101.09152202440261,48.36147408395986,31.160119940442748
14.357571714476316,76.39547,56.863194,101.0592469159766,48.37747555594299,33.149495360033605
14.393595730486991,87.33865,57.429527,101.0269718075506,48.393477027926124,22.72437177962447
14.429619746497664,62.4294,46.967644,100.99469669912459,48.409478499909255,40.00713119903384
14.46564376250834,91.37279,63.354008,100.96242159069858,48.425479971892386,24.5181596188062
14.501667778519012,91.049194,62.049133,100.93014648227258,48.44148144387552,23.488604038397057
14.537691794529685,90.173035,59.67565,100.89787137384657,48.45748291585865,21.94300345798792
14.57371581054036,73.6677,53.379017,100.86559626542056,48.47348438784178,32.103428877578786
14.609739826551033,77.249405,57.368324,100.83332115699456,48.4894858598249,32.46275429716966
14.645763842561708,80.15135,57.888752,100.80104604856855,48.505487331808034,30.03296071676052
14.681787858572381,83.94881,57.46496,100.76877094014255,48.521488803791165,25.763432136351383
14.717811874583054,108.97946,67.269,100.73649583171655,48.537490275774296,26.97447389250916
14.753835890593729,90.77887,61.139618,100.70422072329055,48.55349174775743,22.51147697553312
14.789859906604402,96.19858,69.64244,100.67194561486454,48.56949321974056,25.54631239512397
14.825883922615077,108.233795,66.22717,100.63967050643853,48.58549469172368,25.235799801837786
14.86190793862575,107.11398,65.79105,100.60739539801253,48.60149616370681,23.696138438280656
14.897931954636423,95.94585,69.66956,100.57512028958652,48.61749763568994,25.68133265389659
14.933955970647098,69.41282,48.47092,100.54284518116052,48.633499107673074,31.292604288833594
14.969979986657771,103.511894,66.6853,100.51057007273451,48.649500579656205,21.03712334760928
15.006004002668446,90.42824,60.208614,100.4782949643085,48.665502051639336,21.59316691266916
15.042028018679119,95.237015,69.67156,100.4460198558825,48.68150352362247,26.19906133226003
15.078052034689792,99.81618,68.426125,100.41374474745649,48.69750499560559,20.326184751850896
15.114076050700467,70.455025,49.13498,100.38146963903048,48.71350646758872,30.347918171441755
15.15010006671114,101.509,67.62091,100.34919453060448,48.72950793957185,20.051207529823664
15.186124082721815,63.73288,47.189407,100.31691942217847,48.745509411554984,38.14014183373345
15.222148098732488,92.998146,68.30362,100.28464431375247,48.761510883538115,26.82860743021434
15.25817211474316,80.008644,57.890663,100.25236920532647,48.777512355521246,29.356875849805228
15.294196130753836,86.428856,57.31406,100.22009409690047,48.79351382750437,22.3117842693961
15.330220146764509,100.82977,67.948814,100.18781898847446,48.8095152994875,19.781249712038033
15.366244162775184,96.847244,69.52318,100.15554388004846,48.82551677147063,24.005963108577816
15.402268178785857,74.652145,54.969982,100.12326877162245,48.84151824345376,31.599587528168684
15.43829219479653,61.066086,46.612896,100.09099366319644,48.857519715436894,41.26953137863334
15.474316210807205,92.36841,67.052155,100.05871855477044,48.873521187420025,25.868942367350414
15.510340226817878,88.572655,57.898685,100.02644344634443,48.889522659403156,20.462950786941278
15.546364242828552,77.57456,57.50553,99.99416833791842,48.90552413138629,31.019614206532133
15.582388258839226,70.86509,49.477745,99.96189322949242,48.92152560336941,29.65302262612301
15.618412274849899,73.710464,53.452335,99.92961812106641,48.93752707535254,30.733962045713866
15.654436290860573,91.25897,62.87323,99.8973430126404,48.95352854733567,22.558074465304728
15.690460306871246,102.26785,67.256035,99.86506790421441,48.9695300193188,20.689287076466776
15.726484322881921,86.29464,57.30802,99.83279279578841,48.985531491301934,21.86064130448647
15.762508338892594,66.691666,47.606483,99.8005176873624,49.001532963285065,34.50390165064747
15.798532354903267,67.401405,47.75348,99.7682425789364,49.01753443526819,33.63089201420458
15.834556370913942,89.673546,58.889763,99.73596747051039,49.03353590725132,19.91864856325907
15.870580386924615,75.80003,56.360825,99.70369236208438,49.04953737923445,31.214949982849923
15.90660440293529,89.972694,59.32484,99.67141725365838,49.06553885121758,19.958024402440792
15.942628418945963,107.98245,66.0575,99.63914214523237,49.08154032320071,25.319267531566922
15.978652434956636,60.397987,46.370056,99.60686703680636,49.097541795183844,41.93636583199021
16.01467645096731,90.2498,59.824986,99.57459192838036,49.113543267166975,20.036234661213392
16.050700466977986,76.785515,57.122295,99.54231681995435,49.129544739150106,30.749552080804243
16.086724482988657,103.911285,66.51577,99.51004171152834,49.14554621113323,21.771467077338436
16.122748498999332,74.90802,55.329956,99.47776660310234,49.16154768311636,30.738154919985988
16.158772515010007,92.933075,68.20419,99.44549149467633,49.17754915509949,25.539057339576836
16.19479653102068,70.27634,49.001396,99.41321638625033,49.19355062708262,29.329031013332944
16.230820547031353,87.874054,57.57702,99.38094127782433,49.20955209906575,19.874355178758577
16.266844563042028,92.40972,67.15736,99.34866616939833,49.22555357104888,24.870752598349455
16.3028685790527,98.88393,68.835434,99.31639106097232,49.24155504303201,20.026340017940313
16.338892595063374,78.39067,57.743687,99.28411595254632,49.25755651501514,29.379576437531178
16.37491661107405,102.309204,67.23637,99.25184084412031,49.27355798699827,21.02017516888141
16.41094062708472,79.44081,57.87769,99.2195657356943,49.2895594589814,28.366886276712904
16.4469646430954,85.28304,57.327034,99.1872906272683,49.30556093096453,21.925723696303763
16.48298865910607,60.90506,46.55918,99.15501551884229,49.32156240294766,41.01233792178996
16.51901267511674,70.797195,49.41732,99.12274041041628,49.33756387493079,28.405301535485492
16.55503669112742,73.06592,52.350796,99.09046530199028,49.353565346913925,29.02177595507635
16.59106070713809,67.66361,47.81824,99.05819019356427,49.36956681889705,32.94590701246131
16.627084723148766,77.43954,57.45182,99.02591508513827,49.38556829088018,29.65262679425809
16.66310873915944,94.51079,69.52278,98.99363997671226,49.40156976286331,24.604060213848946
16.699132755170112,106.62866,65.7784,98.96136486828627,49.41757123484644,24.028123896867292
16.735156771180787,88.09761,57.66174,98.92908975986026,49.43357270682957,19.059647053030687
16.77118078719146,89.39226,58.558678,98.89681465143425,49.449574178812696,18.613658472621566
16.807204803202133,61.616455,46.775974,98.86453954300825,49.46557565079583,39.937686193804076
16.843228819212808,106.319016,65.804054,98.83226443458224,49.48157712277896,23.809228442638798
16.879252835223483,62.7649,47.032974,98.79998932615624,49.49757859476209,38.499693920918325
16.915276851234154,64.595535,47.3048,98.76771421773023,49.51358006674522,36.38095928447545
16.95130086724483,104.239914,66.38359,98.73543910930422,49.52958153872835,22.358483351967422
16.987324883255503,99.524216,68.55829,98.70316400087822,49.54558301071148,19.833758988410295
17.023348899266175,90.66366,60.804863,98.67088889245221,49.561584482694606,19.25050740975761
17.059372915276853,72.28844,51.132133,98.6386137840262,49.57758595467774,27.904720829348477
17.095396931287524,94.44414,69.499176,98.6063386756002,49.59358742666087,24.067787248939332
17.131420947298196,68.64038,48.1269,98.57406356717419,49.609588898644,31.4163724658182
17.167444963308874,92.69243,67.78257,98.54178845874819,49.62559037062713,24.006338088121062
17.203468979319545,94.68503,69.57575,98.5095133503222,49.64159184261026,23.758641507711936
17.23949299533022,70.26659,48.994358,98.47723824189619,49.65759331459339,28.873883556489588
17.275517011340895,104.274055,66.370285,98.44496313347018,49.673594786576516,22.525782079953302
17.311541027351566,79.4138,57.876167,98.41268802504418,49.68959625855965,27.185458766484537
17.34756504336224,81.50524,57.79402,98.38041291661817,49.70559773054278,24.963595186075395
17.383589059372916,93.096344,68.44329,98.34813780819216,49.72159920252591,23.973484605666258
17.419613075383587,77.229965,57.35925,98.31586269976616,49.73760067450904,28.707547025257114
17.455637091394262,65.51477,47.42392,98.28358759134015,49.75360214649217,35.09849973783232
17.491661107404937,69.378174,48.45314,98.25131248291414,49.7696036184753,30.189602101389447
17.52768512341561,87.4516,57.454853,98.21903737448814,49.785605090458425,18.436685284029714
17.563709139426283,81.048904,57.83896,98.18676226606213,49.801606562441556,25.175211703620583
17.599733155436958,88.20528,57.70822,98.15448715763613,49.81760803442469,17.839819123211434
17.63575717144763,83.776,57.488,98.12221204921013,49.83360950640782,22.00060254280232
17.671781187458304,83.94396,57.46559,98.08993694078413,49.84961097839095,21.761955962393174
17.70780520346898,65.93984,47.48374,98.05766183235812,49.86561245037408,34.4996942827322
17.74382921947965,70.21596,48.95827,98.02538672393212,49.881613922357204,28.732770646289325
17.77985323549033,82.9376,57.606106,97.99311161550611,49.897615394340335,22.764002221165768
17.815877251501,89.321144,58.485,97.9608365070801,49.913616866323466,17.211075640756633
17.85190126751167,62.5077,46.98352,97.9285613986541,49.9296183383066,38.366959736960695
17.88792528352235,73.66999,53.382942,97.89628629022809,49.94561981028973,27.663618479938364
17.92394929953302,64.68513,47.31625,97.86401118180208,49.96162128227286,35.824252464074945
